洗脱	48632
胸涌	6427
JUSTIN	6572
推向	26392
奇事	31105
再说	3586
完胜	5782
今生	24920
配着	16584
玩闹	44992
严格来说	35514
Sherlock	25341
评说	28798
题材	423
不相离	43049
没当过	57199
不耐	35669
敏英	52664
眼屎	15484
半推半就	53291
出产	16363
小心	1913
读读	39039
蘿莉	28915
必需	32655
大作	3651
說過	19541
达	2114
音域	37697
弯道	51227
一分钟	3794
饬	26618
别抱	34811
方方面面	7437
不请	24837
such	16478
大为	6354
顽固不化	59144
深山	4655
太滥	53459
夜总会	22073
holy	35469
run	16065
半空	24412
东抄西	35118
苦中	42061
死心	15551
没爱过	24196
大吃大喝	38077
中本	36689
风生水	8250
met	45498
刹那	40538
传出去	55237
布兰登	48508
deeper	54932
剧从	45724
室	14443
震住	51984
追来	42520
穷游	36844
突然	489
桌面壁纸	36736
encore	55315
模式化	368
九大	49236
扭扭舞	14894
成绩优秀	56770
唯愿	43609
好活	54441
反映	9251
打扰	13911
临海	45205
小倩	7353
cat	33198
桥梁	14176
中去	43092
畅	44501
女上司	27155
安坐	25675
夏冰	20459
RIGHT	57284
充实感	52749
核心人物	43751
草菅人命	54309
美指	21924
Hold	37298
走起路来	47522
结果	583
有所提高	36553
囚徒	49136
眼福	49708
李晓红	18057
掏钱	9568
只狗	46637
一棵树	44550
甜蜜蜜	26965
救国	19944
希冀	7421
赴死	10567
突出表现	29177
投机分子	20071
AT	41867
飘离	25954
一丝丝	15046
谭耀文	53517
如故	34272
疼爱	18658
狀態	38187
骷髅	32634
杨颖	12374
拉稀	36502
邻家女孩	8572
不合理性	23132
难眠	51096
硬汉	18101
南	18361
愿受	49476
微酸	42877
搏命	29556
树海	22134
从梦里	28792
破绽百出	30016
生活化	34660
继续下去	16095
反应速度	57235
而学	57952
妇人	1028
连锁反应	45236
平铺	4355
荡涤	50644
熙	40935
衰竭	37657
二当家	23842
文学青年	52716
producer	26046
再花	17681
专访	28479
垂暮之年	45229
大开眼界	12441
爽死	43963
谈到	42789
推断出	31350
MLB	45770
iron	50264
万圣节	24956
交口	11467
今儿	10185
鳄鱼	4849
晋升	18502
嫖客	36466
拳擊	56779
马有	28296
塔图	36227
大衛	48099
误国	55896
停留	568
万	5184
打折扣	44252
喜结连理	23359
雷德	24209
不死	7294
多小時	4988
传奇式	50162
没尾	35471
表演	98
杰作	21203
舒化	7211
心都会	42899
余少群	6448
present	41777
野种	23504
太过分	30017
舌吻	16248
条例	56909
心安	34529
平日	18097
喝采	28980
十万火急	51446
神品	21587
信徒	42772
Kidman	42757
一管	29928
书童	13417
marry	28344
山东	14313
分散	8802
肥肉	315
吵来吵去	34974
破壞	9494
五千年	27236
二个	19552
刻划	4749
缓冲	54250
从前	4687
帝王	28598
撞头	28765
亚撒西	43624
降妖除魔	44117
大龙	25790
TBBT	4254
拉开	21442
一个多	7471
秒速	34675
級	53937
一會兒	16626
二表哥	10999
改变方向	51467
债主	54499
千万	11453
厨子	32209
出口	5233
血腥味	30664
善男信女	28454
比喻	1978
盗宝	22439
负伤	52724
奔腾	34174
乐	1216
娘们	13853
睡前	37798
俱	39506
抢水	28031
人后	40923
翻查	26688
六月份	57350
夏洛特	44275
章	4221
水上漂	32614
长篇小说	19879
所在	26164
鸡奸	663
袭人	54886
上联	18958
宝玉	9572
红脸	25123
拉克	49654
领悟到	17242
万种	32510
lie	7146
頗	40422
精神家园	46647
台风	42285
侵入	26634
海阔天空	23118
观音庙	47687
激烈	9845
忍辱负重	21000
躺下来	13904
低吟	42599
就要	4648
臭贫	22613
欧莱雅	15102
顾客	37219
专	43308
TwT	58909
败给	11354
五花八门	49873
摄制	39296
梅园	49382
闷片	24628
贺来	18517
思想家	21217
变青蛙	35862
始末	28339
营造	7344
拆不散	44560
特种兵	50775
帮帮我	10524
Billy	46698
赏心悦目	15654
Daisy	40054
女同片	21350
噩梦	31031
时至	23092
兩星	1649
后裔	17156
我远	32062
钢铁	4515
造作	7519
been	14832
梦幻岛	51072
瓦	49093
talking	30438
艾布拉姆斯	53396
继父	19883
师徒	29547
穴位	33437
红裙	14543
从片	48421
川菜	33539
ROSE	52285
凶	12817
以牙还牙	48615
keep	22408
难搞	41179
eex	56856
张狂	34387
糊糊	54736
难道说	6370
赴汤蹈火	41961
ア	33749
小岛	11253
所受	47287
里斯	33033
好看	580
腿毛	26344
略输	26989
飘洒	57305
够呛	13061
SOHO	33176
我标	11768
落地	5695
几处	7107
乐天	48699
猎物	51044
凤凰社	18945
趴下	20481
越帅	40439
手艺	23463
何人	55585
举牌	49071
服输	46863
男同性恋	8601
ピ	58765
悬案	12430
人物描写	45605
状	7192
父子关系	48885
Mission	39289
大半生	32108
无求	52043
走进	20729
矢	33854
选得	13555
非得	871
吹	619
预见性	31390
甘愿	32989
直觉	41097
程婴	4470
麦克	25908
很無語	36327
事要	28947
魅	36491
变	2079
竟成	24618
腰疼	13683
基有	53253
药丸	17622
rom	45952
山庄	49275
个杯	53351
餐巾纸	35610
哪里	2525
国画	48586
拣	31523
解放后	29833
Emma	16597
碰巧是	49430
令人生厌	12791
张贤	37856
有限	8196
嚎	33084
隔空	23102
用心良苦	18764
戰片	20470
實實	48669
那厮	25657
凭良心	45070
很雷	22329
放入	39048
圆润	32190
黑哥	56490
被帅	51715
心防	41063
谁是谁非	52553
插进去	20788
忻	50381
卖力气	5749
先后	16571
致歉	12494
甜品	53033
死气沉沉	50902
avatar	25220
刷地	50408
毕生	15517
管得	56195
廣告	188
drama	26502
べ	46930
壮烈	12524
发邮件	3344
假药	37630
介绍	11347
比利	38041
共同奋斗	49739
娛樂片	36081
中年男人	7517
脐带	58753
na	55086
气死我了	33207
颖	43320
桂綸	21659
旗帜	16916
亲历者	45351
搞怪	9654
深刻反思	59084
一處	35924
禅宗	35732
生锈	31844
多梦	43494
生化危机	8386
钮	34873
贯彻	13852
两处	12020
农场	40887
孙叔	4590
奏效	20837
小叔子	55882
如人	56290
chou	58274
讲通	6966
影票	19138
OMG	8699
六号	17131
ヾ	57920
合拢	59231
不胖	51918
山崎	54556
正合我意	46375
横跨	38264
六七十年代	40441
Vitas	29588
痒处	21036
现代性	56620
跳崖	24659
进中	24418
产出	28926
混音	28239
戏子	18933
封	11631
海伦	22829
转念	6336
仰头	26411
小帥	29729
构想	15441
荣迷	42785
摸不清	54099
不弃	4346
流下	37314
保护神	47161
逆流而上	28629
總之是	37214
瑷	49846
好赖	21031
有多烂	5483
观	11908
发来	27953
扒开	39650
贵州	29914
起	2637
津田	37586
乡间	41387
全中	53589
头号	32342
敬礼	15794
贫道	54784
遥控	11073
出發	46776
引力	28709
尽兴	23794
仅存	7419
唇彩	21328
弹唱	40757
怪诞	23909
唯唯诺诺	53085
更累	49337
小白脸儿	32442
心是	47488
白云	27812
楚霸王	15036
荒谬性	18555
斩钉截铁	34473
丸子	39055
粉红色	26340
泪中	43220
主宰	34887
弟兄	40215
反复无常	19790
酒井	46086
他装	56632
难忘	14806
绝大多数	36694
留泪	56763
无言	27772
等不及	21719
再有	1047
飞鸟	33562
星河	27458
星愿	53657
不在少数	36528
特点	6439
黄是	53478
隔岸观火	54054
动动脑	29169
我苦	37919
aniston	43615
视觉效果	2113
闷葫芦	33899
易如反掌	40764
靠近	24317
婆媳	49669
萨兰登	41773
agree	49013
沈佳怡	56279
风起	53227
小步舞曲	38236
金说	46376
丁	4361
帅翻	46937
问情	56263
会会	58774
五年	20247
遭受	13219
细化	15443
詞	13495
一花	58064
熟面	31952
接烂	31860
不论	13943
beast	50632
满怀希望	30573
齐名	54093
内地版	9501
置身事外	18484
发迹史	38395
真叫	28683
找個	34135
格里菲斯	41031
情商	16699
暴牙	28097
身为	13711
直竖	40860
遨游	46914
荡起	55361
最烦	12146
立方	48443
间断	38355
审美眼光	53399
del	50103
沈冰	5772
泼	22660
在我心中	4942
五	7659
去触	52632
抬手	54733
定制	18973
帕克	39220
中满	58321
一现	8732
清雅	31044
吴大	41299
凯西	12247
甑子	54195
知心	39345
数星星	30878
莫里斯	50286
人生价值	33370
装饰	17527
小大	27712
漫长	6297
无人性	29527
附属	26256
好麼	19547
坤	6477
Reality	50750
下口	20801
恒久远	34447
送花	43129
茶壶	7618
狂躁	31742
突突突	10395
基督徒	44035
丫	161
超级	1207
换点	31634
惟有	24751
巴萨	38415
简短	33256
哥看	21571
印像	44616
捧哏	28559
车道	44427
得病	5641
已非	47580
listen	47183
节车厢	43241
活動	54537
硬性	15537
judge	53086
纯当	12547
快要	8892
拒绝	2374
开幕	31189
一狗	36780
解决问题	14171
反面角色	16473
前史	15352
曾经	574
相距	20929
千面	29989
死死	39922
人管	29927
业余	19549
玩火	50429
纵容	40196
穿著	23488
完爆	9865
浅显易懂	32896
伴有	46028
再淋	41938
建交	36431
算盘	34366
不愿	7263
两片	33015
没面子	31864
精当	1977
拧紧	49836
看入	35967
創新	25521
很拉风	19920
す	38861
晕死	26100
争执	4904
alive	47278
婚前	4533
烧火	34328
直想	12029
麦导	40793
半分	15297
实打实	41087
花心思	10661
Bradley	30644
夜访	5146
灵秀	27968
分类	10881
尿酸	19525
Klaus	58049
站立起来	30892
post	52992
符合事实	47057
却	119
台前	13856
坐拥	46165
fighting	39458
事实证明	7899
窗子	48093
百姓	10424
活跃	27391
年龄阶段	56653
脑筋	19694
男生追	42645
头绪	3018
细致入微	25779
出镜	10341
解闷	33940
汇成	19176
火车	3191
罪恶	5595
幕僚	54275
狂蟒	8129
Hotel	50376
开往	50070
常驻	37665
大马路	51411
一丝一毫	15438
统帅	40919
那组	47072
触觉	58063
many	38918
隱喻	57222
满天下	57965
弗朗西斯	29332
有车	21760
supernatural	35271
光辉	8878
大本营	34153
批斗	6951
见个	40067
好牌	7296
不拘小节	38346
加诸	47033
改变现状	52905
立行	20272
演法	25258
散乱	11206
中孝介	23181
经济基础	32319
无痛	56346
Shutter	15808
腹黑	12172
童蕾	30457
如梦令	9736
居多	11996
挺神	31146
待机时间	54246
搞来	55819
焖	13992
猛然	21316
很缺	17555
手脚	30533
舍生	20704
唯爱	21117
有所	4966
Callan	58358
自持	47871
te	29021
顿觉	14006
尤为	21802
负载	59105
挑刺	28887
浆糊	22401
汤姆	7854
小赞	15806
做太多	28326
往死里	21042
昔日	15657
万夫莫敌	32898
金城	18430
goodbye	37511
兵种	55008
基情	145
证据不足	27669
前夫	31122
唱个	35027
终究会	14018
借助	11558
长醉	52091
还拉着	2423
音乐家	40552
长春	53821
衝破	47024
中庸之道	58738
星半	19324
红毯	49189
档里	31369
第五章	43101
受人	5780
乌拉	34800
逃到	47180
我爱上	40005
热辣辣	19765
重阳	37187
完里	58550
玉女	24366
丝绒	31285
變	10756
吸取教训	32046
小小的	5331
尊	11089
誤會	27805
霹靂	55045
切割	21596
食堂	38984
do	29020
夏威夷	39382
liz	59171
失望透顶	14513
影评	2995
小學	59074
突显出	45505
两届	18579
性上	47809
子	2784
鲜嫩	53205
口味	7245
阴谋	4284
洋酒	53482
Rain	38724
往常	12250
生而	25943
砍杀	37163
汉尼拔	39091
巨差	19882
铺陈	7954
但来	33990
死光光	12495
没买	46002
负数	13851
Cora	51752
Dark	22809
梅花	14973
b	5156
已入	25952
source	46460
吓唬	35513
胡桃	17991
掌管	59148
点题	5916
災難片	32646
唯物主义	35211
武断	47730
打乱	15756
夺取	56418
永葆	48069
两盘	19875
标准	2543
根锡	28890
杀毒	2308
盆景	51802
同比	40504
距離	42046
跟着	3097
遗物	23283
想尽办法	49991
好长	28638
若有情	24119
无限大	34388
系为	56996
通知书	57229
化雨	42732
自残	6604
零颗	22630
罚站	53218
菜刀	17355
配合	207
完杜	54496
电到	41467
女同学	29688
要不然	17432
加斯	41271
Sunny	51442
DAMON	40086
不服	7543
内行	53289
迥然不同	42167
心头	15898
那身	25150
有聲	54713
work	42986
当道	12123
预告	4179
完到	52796
Ｐ	25606
弃子	53624
无论谁	29453
回忆起	12996
棄	24028
娓娓动听	36946
双剑	4555
片种	58093
填充	18926
洗礼	11907
CW	30406
年末	32457
凌乱不堪	35274
孪生兄弟	43028
共情	14677
筛子	25684
迅播	54141
指指点点	27756
苏瓦	15003
Queen	37005
何去何从	34613
下着雨	51195
吓一跳	4546
他会来	43503
无爱	2795
挑错	15474
男型	51370
交手	48973
那破	25335
中港台	36338
别哭	20820
没抱	18787
有肉	55058
关系	3953
一滴	7673
Wears	20937
戏会	39725
民	14669
烂字	53613
Dylan	40048
实验性	38125
短命	36260
蚂蚱	10498
心里	2350
陈绮贞	36414
prefer	48993
奇跡	51679
女性朋友	8183
倦	47030
皇室	11684
戒备	4710
動畫	3673
放在	4707
显出	17549
嘴脸	6737
白蛇	2579
一声	3413
哲學	8309
降下	41431
阴笑	25131
從電	48670
买不起	28384
挺酷	17133
闫妮演	16860
骨灰	32664
何晟铭	54137
笔友	47832
投机者	13446
男要	26720
噪声	50177
短裙	19906
今早	57895
第二排	50291
茫茫人海	40800
欲望都市	8831
鸡冻	7284
上半身	33356
怒斥	36133
断续	14658
奔	5995
半前	53563
形式化	53052
魏国	14060
心脏病	26481
代替	3663
饰演	233
TMD	2267
穿刺	46357
滑向	51408
寬	42557
人雷	8814
整合	19227
一塌糊塗	16130
事业心	34819
垂泪	58101
剧场版	10621
敌百	34161
挑对	43803
he	39186
伸向	47818
土豪	37090
棚里	22449
督爷	56304
浅白	34453
片里	7271
行業	44753
木秀于	52785
乖巧	17473
垮掉	18301
小哥儿	29362
培训班	43596
巴利	45970
并列	23817
哪门子	358
盗墓迷城	37231
尖笑	23072
当日	17209
刘谦	9739
能力差	26741
伙同	11458
喝完	30469
晦暗	53503
伪科学	33091
给你个	11873
腐竹	30336
仇	2485
滚滚	11630
死穴	24777
屠刀	50542
徐老	11988
顾导	8689
真白	9135
Francis	47163
无关紧要	24871
数最多	50968
此次	11974
并存	44834
夏琳	15741
精典	21817
効	20163
哈奈特	58727
大力神	9648
朱丽叶	34437
WORK	43864
没倒	59226
春宵	58057
情节	107
お	50269
生存	3327
我梦里	53331
我天	21303
า	39136
那幢	17039
一片	3259
荡然无存	12027
看加	49161
既有	27377
直率	53038
眼巴巴	12749
這是	170
轻盈	40948
C	2365
Enough	40115
地玩	28055
hangover	19582
劍	59156
同船	46190
东尼	53172
捍卫	26106
专心	15815
Elena	52582
身亡	24616
老龄化	40883
那袭	28880
阿福	23825
扮帅	35776
吃顿	48180
穷人	20964
身体健康	42408
萌动	26488
航空公司	53582
今典	45901
梨子	33168
猫鼠	35325
许愿	52645
沉睡	20879
编的剧	20134
枯燥乏味	17052
引以为戒	46732
巨像	42517
虾子	47982
跟班	13896
没后	24342
划下	33223
see	37530
最後變	53391
算不得	7747
照着	11532
损	53359
血	12001
锋利	43796
司空见惯	32055
斗来斗去	20434
现编	22581
小唯	50020
睡一觉	17890
来个	10550
打扮	2101
含淚	9497
费时间	19034
弗兰	56251
Jazz	57898
走光	15982
地唱	26418
整整齐齐	39746
tony	16965
q	9667
哲理	4149
狗肉	14803
种地	27297
辞演	6210
黑莓	11787
地标	23575
不信	12284
彻	29663
結巴	47804
超累	33948
张庭	37434
手才	33656
涣散	24067
note	42592
子女	38092
搬出	31986
登山	37681
周立波	19481
颠沛流离	16141
無味	16522
內疚	24908
压力	15944
吐露出	49322
迪斯科	39951
许久	26168
有功	55077
凤姐	13618
幼稚	2589
直中	40377
不给力	4100
人身攻击	41721
经不起	8245
許是	38510
小内	53446
探	25564
焦雄屏	49078
窑姐	7392
近于	47410
考	11153
无生	45357
寻觅	34681
克隆人	18664
统治	32915
还学	10914
蹿	1283
越深	39132
失戀	19672
终其	49250
捷径	20313
黄蓉	29812
對	4421
蛮累	49880
斟酌一下	11745
普之死	12137
曼玉	12975
动物性	43170
丝带	13311
幾分鐘	35531
毛绒绒	7869
能排	54614
廊桥遗梦	8618
宣传	2019
帅暴	49016
刺	16297
Orlando	44813
车夫	28089
意见	6963
附和	29754
还算能	46711
自律	50831
几片	8333
吕丽萍	19631
七条	59258
生物钟	30286
捨	40006
先是	339
祢	47362
影博	42362
散发	16808
插头	56570
树哥	6278
大大降低	14750
围观者	27949
侵华	38950
断节	9944
入选	13859
完治是	56291
Anna	50709
哗哗哗	37724
sam	36543
彼此之间	50505
千百	55563
charles	50051
明儿	23414
露西	49486
典雅	36656
金喜	55389
普是	40984
失意	17012
刀剑笑	35673
看志明	48716
bright	20012
标志	18934
Sa	34510
Ps	22758
闭门造车	10586
不约而同	29960
切得	26881
根基	25982
归属感	43390
化妆品	31343
卖掉	33295
电脑城	47537
家务	22908
thor	50908
大步	46710
竞争对手	24735
插嘴	22590
契合	2903
原地踏步	6447
絮絮叨叨	2277
细细地	56711
开化	37600
里整	12901
猪扒	30342
金棕榈奖	53241
拿掉	12410
小腹	26532
分界	46189
旖旎	27844
吴君如	9097
可真美	57257
拉杂	55764
爱中	47824
眼圈	3102
不尴不尬	46045
sh	13850
忠于	7577
全文	51492
乔装	56864
世	22265
高分	7710
山崖	50342
礼服	10352
交通警	24991
太低	3928
投身	47250
物质化	46886
井里	42471
恐怖	1934
热切	38220
对养	40799
朝夕	43405
逃出来	23385
众矢之的	21849
起哄	31133
搅拌	53735
Stanley	56208
随风潜入夜	56596
整车	37609
称兄道弟	35757
露肉	20950
汹涌	32396
用爱	48123
霍元甲	6919
风吹雨打	37625
兩次	27513
发明	9020
体香	44170
偏暗	14544
十诫	47734
亚热带	20571
太长	9431
歇歇	6928
皱眉头	23178
文不对题	12970
陈平	27184
道德	5596
身段	8987
干杯	51581
回礼	53605
回不來	48352
日剧	7734
天才少年	38577
太旧	55112
无数	919
细鬼	45746
科教片	16856
丫真	21736
爆谷	39240
淡雅	45189
太美丽	44567
鑽	48351
大洞	57623
犯罪	3500
爱将	24294
听闻	41745
海岛	21761
难免会	43899
熱戀	29567
最带	49853
神出鬼没	52779
不负责任	10854
搞清	15656
联想力	45448
emotions	50165
总经理	54351
火箭	29233
加重	13192
右派	49698
悬得	27961
销毁	41573
成名作	15313
奇技淫巧	21079
單調	55088
本垒打	49979
外国佬	34467
大湿	24484
行不通	21533
追击	19887
有知	19617
madam	35481
已去	56990
嶙峋	37319
美术片	36518
灾后	10153
劲头	10371
Laurie	45880
坦率	17528
边缘化	34055
標	28867
太嫩	3811
隐性	13027
横财	22214
荣耀	26792
口德	22433
下一代	9456
老白	23572
曾国祥	7463
肉牛	55836
saving	43895
中庸	17769
电晕	58363
变迁	23420
贺	33119
近代史	49696
分开	15802
意涵	4645
拨	7780
转会	45773
娇贵	19078
只到	26800
白瑞德	48275
遇	5974
施与	39536
party	23262
波尔多	1274
闷	10864
真肥	55544
scare	30143
位面	20111
更成	43976
戏太多	21298
马桶	12627
四平八稳	22949
后怕	15419
小肚腩	48948
腿短	27531
灵异	10583
行当	9767
只字未提	52605
挫片	37180
为富不仁	56576
驴唇不对马嘴	56658
永遠	16991
变个	15357
不值一看	11039
太沉重	34151
恶劣	19011
lightman	46100
老谋深算	12619
Sunrise	44011
真不知道	5670
神通广大	28670
看一遍	2798
扩展	24797
比尔	46088
栽	34768
农夫	38498
中等偏上	32702
吴魏	35681
艾力	38628
劳力	28393
联络	44531
Pose	22617
越剧	13821
看得值	39284
江湖气	57499
亮灯	22270
王宫	19387
祖国	2983
身	6292
逃之夭夭	24829
教訓	9614
前路	44131
最会	13956
奇異	42600
萌版	28157
无泪	18770
全懂	50202
文化背景	29433
时方	44891
冲天	8396
才华横溢	12046
林	6438
自不必说	30655
多笑点	27153
同生死	58523
试想	7004
尽失	16337
钢拳	27952
犹可	54316
建业	55459
一去不返	20033
私利	21944
liar	30800
迷梦	55238
艱難	43490
地雷	20492
小院	54198
女书	5528
挺假	48013
车载	51206
目不忍视	25206
笑贫不笑娼	20312
卖相	25727
驱动力	58378
讨好	2644
又学	26361
bloom	41564
苦闷	36614
一瓶	32051
梅兰芳	11619
毛绒玩具	25212
忽略	3241
武德	41539
手机短信	59108
拍得	2225
第四部	19385
摇摇头	25238
当为	6302
找虐	11659
苏州河	31108
眉庄	57802
三世	4594
精英	5224
早闻	44424
手下	10563
德彪西	41372
装载	17832
学历	28899
枪版	12512
减低	58264
遥望	56391
苏珊娜	43102
简说	42936
腿部	35385
合适	1365
远处	32308
地點	34134
多场	29416
罄竹难书	35938
YOUTUBE	45915
气度	17910
昨晚	12475
威尼斯	7797
细菌	35021
杰出	14798
硬糖	57897
network	38390
男性化	34062
一天到晚	21466
资历	3827
更有意义	32358
喜马拉雅	28396
特级	31681
地说	4030
宫泽里惠	48184
真相大白	41649
貼	50880
离婚	3592
自顾自	26428
好战	39752
女孩子	16128
mission	41920
手边	38440
绘画	19768
我怀	36213
耍流氓	9279
disturbing	48689
退缩	24171
哪去	12964
某种原因	48302
有多深	28586
总的来看	58495
溫暖	43647
爱火	16016
娜塔丽	26547
瓦解	27661
褪去	4266
无用	8031
Lucky	41859
money	17505
曲奇饼	56826
可怜	1435
把玩	43931
life	1684
Josephine	8364
密布	19203
以色列	47736
加工	10932
周韵	30208
youku	28356
暫	52590
显现	6144
主持人	5426
糟糠	14472
柜台	51512
空灵	9570
支持者	35487
this	11173
护照	23328
海湾	50056
骚乱	49799
不到	597
世界大战	6044
你介	38738
机车	13113
范逸臣	5182
广义	44788
张开	31179
開頭	18340
最前	31159
did	42139
结实	49432
一堂课	41462
蓝猫	6556
痴女	26133
高姿	51318
爱操	41628
大头	13746
真帅	17302
天长地久	14216
看不上眼	43330
盹	44045
群体性	53048
mean	17987
尼马	16397
ｈ	50809
答案	13722
第一道	36550
顿悟	4137
弄巧成拙	18381
停课	58361
傻片	25502
品格	40576
心如	13223
宠物狗	17472
CG	10344
乱搞	4649
干预	37155
用刀	6652
大帥哥	52310
太監	13160
城里人	35356
不列颠	19606
辱没	53397
影响力	16876
小井	55766
盗亦有道	5355
sake	53266
一絲	7013
时侯	42529
太陡	20094
人老珠黄	18160
单单	8102
依舊	28443
对于	2449
迎美	42817
Cyril	45926
时竟	53413
括弧	57839
大转折	44031
救人	7199
离过婚	19450
倒胃	35846
愚弄	12808
Jerry	15677
姑父	54507
合好	38592
风情	4046
奸	31016
煞风景	25558
单飞	19274
果果	39655
不伦	17570
没笑点	16093
爱国主义	11006
Fanning	57957
动感	15222
孙子	13942
裸露	7924
激进	33617
凶器	53619
小优	19569
花絮	19859
浩瀚	13138
重磅	30942
满载	26545
阿辉伯	53707
挟持	53576
操	16392
同寝	6412
李俊基	37976
博弈论	32692
预计	216
闷头	48945
修辞	24793
戴维	18727
第二段	8825
极度	2251
标本	26215
复读机	26599
明王	5025
刘畊宏	13902
million	41796
田间	52713
傻蛋	7817
软文	12055
墙角	21699
美人儿	26457
菲尔德	22541
吹嘘	18507
中等水平	31725
艰苦	40459
色块	5889
第几次	48613
装大	14816
接受度	50448
字符	44895
不入流	19087
藍	54357
Game	50887
邵	27816
因素	1986
邓丽君	56997
想往	28904
里存	58518
干尸	15638
按摩	33826
塞纳河	41240
透到	53543
学龄前	7812
一个班	41444
菲利浦	53290
富家	26594
吓唬人	15364
歌词	5756
不掉	26548
市	14512
一毛	53682
口水	11577
过份	41147
懺悔	4990
带动	8996
可循	6145
我长	30551
元斌	35161
摇身一变	21047
penis	48418
崇拜者	53547
偷拍	25197
摁	44373
周六	24433
角力	41128
妖	390
次子	40733
always	39028
濛濛	21684
那请	56023
浸没	39889
对象	8534
這樣子	25875
拍戏	1530
胜岗	29149
持續	19697
果敢	27881
妥善	52259
花儿	18521
湿湿的	56282
赎回	58087
时代广场	16511
局促	28219
令人作呕	14952
蹂躏	14659
完想	24619
交织着	23252
起先	49028
自始至终	21020
消退	44196
季哥	46867
再见	8795
连点	9027
将军	9635
好多天	13692
千丝万缕	5701
吉普	48289
九十九	30271
败得	52140
共勉	39484
或长	46363
月经	36449
兰花	44020
暗自	12906
艰苦奋斗	46335
主叫	53456
可肿	51308
孙子兵法	28523
弹完	46958
错过	8190
無能	17032
杨佳	49584
莫过于	22754
一去不回	38422
开创者	58481
同行者	26351
五侠	50850
人来演	34824
ending	9698
看俩	50816
继续	5799
Noodle	58640
洪成	56393
快点儿	16838
實力	52752
黑不溜秋	20716
健身	39277
真不錯	58781
方物	29318
日子	1364
咬	2865
砒霜	17683
破碎	2261
通顺	30950
滚动条	55293
妖魔化	56272
XXXX	3156
你值	32148
爷爷	780
碰上	10291
祖先	16953
此劫	43382
黑狗	28236
个人利益	27775
弗罗斯特	58517
香港回归	35081
综合体	44404
距离	7706
很火	3519
姨太太	53507
这届	44062
各位	4272
何堪	25893
剪报	19755
尼采	57008
Sunshine	57080
真累	18240
玩世不恭	3746
静寂	17231
纵使	1552
全对	43652
混进	54965
自称为	6180
爱哭鬼	40794
战后	21413
村妇	46446
自理	21318
常住	44678
预言	16753
噎	16592
晞	31749
新兰	10620
張家輝	33214
走时	12615
想破	29634
一下手	28059
要脸	21625
小弟	4062
云台	46562
对外	30914
默	16981
三岔口	24903
更胜一筹	6979
声音	764
苟合	33088
有下	38004
心诚则灵	35086
发情	26069
暗恋着	16000
历史事实	22672
認可	12316
跌落	18665
完满	33604
反面	16475
泰坦	23390
地念	12957
福尔摩斯	5729
试爱	16344
不体面	57412
叫林夏	48863
T	579
奇遇记	24689
麦太	27045
直爽	25447
正解	50032
莉娜	43905
想表達	13059
便会	41719
堡垒	44216
包装	4831
西门	14279
伟大	2457
鼓励	5779
泰戈尔	56905
刀片	29040
幸亏	2738
自相残杀	14284
Hate	53655
Malick	17269
好特	20447
spark	46287
强吻	44374
摔个	22635
Final	39955
無法	10753
掩埋	25832
童星	49097
不堪入目	24516
乱来	16407
楊怡	32414
找碴	25872
英文名	9690
深入	9512
屈臣氏	37723
庸常	1967
遗作	44611
残片	10306
判别	45304
十多遍	49700
拥戴	48153
家具	14771
好车	7621
赤霞	8292
他信	51166
这时	14981
坚定信念	50914
有缘	36526
想个	16499
个键	44209
黄粱一梦	20908
二层	44692
望梅止渴	45567
黑黝黝	30044
陆明君	32892
很平	44267
Bye	49328
病患	2608
儿戏	7811
那场	1076
大半部	22929
那要	13794
溢美之辞	56411
黑皮	25474
妄言	31708
这丫	14450
战了	54228
看了又看	30149
紊乱	15240
落个	28611
善终	13588
王先生	54082
赠	31407
黄包车	51768
专用	8953
数遍	17267
萤火	46373
惯用	5540
統治	51175
骗进	28217
万般无奈	56775
手术	9911
异	33491
撒尿	44670
適合	6838
神乎	19646
American	15645
讲烂	18044
Minds	58015
玲珑	38651
那句	382
火药味	33272
凡	13283
荆轲	15961
能火	19024
涂鸦	24799
比来比去	48112
版滴	45987
老久	55119
仅凭	16840
賣點	54231
一大半	17879
打多	6768
缱绻	42868
無論	25840
惠英红	6457
part	10033
需	9325
测量	40745
还收	31740
美胸	20941
每况	14761
給你	47761
扭扭	52176
连续剧	6631
消减	15783
撇嘴	33400
寂寂	52110
betty	6828
蛍	46912
陈述	16935
译法	43546
回看	36913
货币	15426
艺术美	42366
加糖	28621
弗莱	40769
样片	38460
躲不开	35891
片尾	1048
自找	9724
michael	17087
雷同	21540
完一	46489
搞乱	59005
咒骂	6903
呼叫转移	22733
松山	10809
报恩	6189
奶奶家	55133
趋势	11628
萤幕	49218
表露无遗	43086
爱到	25284
冷到	30697
山炮	53433
面馆	26919
心動魄	53090
白点	33640
撇去	32531
吹出来	51820
局子	34026
嬉皮	43940
必得	41338
大军	7535
中国香港	53642
只选	14987
改良	54303
合集	12598
肉酱	44520
来回	8644
愛在	46183
高度发达	40832
菊地	13798
太密	31943
埋头苦干	37497
发展中国家	26335
moma	51113
家庭主妇	15742
找不出	12348
不宜	7026
滋生	12105
移動	47816
吹水	43150
矯情	29804
不予置评	29451
复生	27470
干部	14143
业余时间	43334
這麼	1626
出卖	2035
绕开	8199
骄纵	43761
捡	4308
之地	9952
整好	22649
院	29962
DAO	42204
Indian	38641
